Ingredient,Text,Recipe_Index,Rating
vanilla,2.0 teaspoons vanilla extract,AR_12,0.873469353
vanilla,2.0 teaspoon vanilla extract,AR_13,0.909016418
vanilla,1.3333333333333333 teaspoons vanilla extract,AR_14,0.90666666
vanilla,1.0 teaspoon vanilla extract,AR_15,0.924302769
vanilla,0.5714285714285714 teaspoon vanilla extract,AR_16,0.85882349
vanilla,1.3333333333333333 teaspoon vanilla extract,AR_19,0.880000019
vanilla,2.6666666666666665 tablespoons vanilla extract,AR_21,0.881944466
vanilla,1.0 teaspoon vanilla extract,AR_23,0.869999981
vanilla,1.0 tablespoon vanilla extract,AR_26,0.9
vanilla,2.0 teaspoons vanilla extract,AR_27,0.876923084
vanilla,4.0 teaspoons vanilla extract,AR_28,0.873333359
vanilla,1.0 teaspoon vanilla extract,AR_30,0.859829044
vanilla,1.6 teaspoons vanilla extract,AR_32,0.830769253
vanilla,2.6666666666666665 teaspoons vanilla extract,AR_33,0.826666641
vanilla,2.0 teaspoon vanilla extract,AR_35,0.843636322
vanilla,1.3333333333333333 tablespoon vanilla extract,AR_37,0.8
vanilla,0.09523809523809523 teaspoon vanilla extract,AR_38,0.823999977
vanilla,2.0 teaspoons vanilla extract,AR_39,0.6
vanilla,2.0 teaspoon vanilla extract,AR_43,0.828866005
vanilla,1.3333333333333333 teaspoon vanilla extract,AR_44,0.9
vanilla,1.0 teaspoon vanilla extract,AR_45,0.821052647
vanilla,4.0 teaspoon vanilla extract,AR_47,0.7125
vanilla,2.0 teaspoon vanilla extract,AR_48,0.677777767
vanilla,1.3333333333333333 teaspoon vanilla extract,AR_49,0.592592573
vanilla,2.0 teaspoons vanilla extract,AR_50,0.66500001
vanilla,1.3333333333333333 teaspoon vanilla extract,AR_52,0.476190472
vanilla,2.0 teaspoon vanilla extract,AR_53,0.692473125
vanilla,2.0 teaspoon vanilla extract,AR_54,0.723741007
vanilla,2.0 teaspoons vanilla extract,AR_57,0.595505619
vanilla,4.0 teaspoons mexican vanilla extract,AR_66,0.902002907
vanilla,1.875 teaspoons vanilla extract,AR_67,0.939130402
vanilla,1.5 teaspoon vanilla extract,AR_69,0.920792103
vanilla,0.8 teaspoon vanilla extract,AR_70,0.91003809
vanilla,1.0 teaspoon vanilla extract,AR_78,0.915186214
vanilla,4.0 teaspoons vanilla extract,AR_79,0.633333349
vanilla,1.2 teaspoon vanilla extract,AR_81,0.912062263
vanilla,8.0 teaspoons vanilla extract,AR_84,0.905737686
vanilla,2.0 teaspoons spice islands® pure vanilla extract,AR_88,0.955555534
vanilla,0.8 teaspoon vanilla extract,AR_89,0.909890079
vanilla,2.0 teaspoon vanilla extract,AR_90,0.902608681
vanilla,2.0 teaspoon vanilla extract,AR_91,0.928301907
vanilla,1.6 tablespoon vanilla extract,AR_95,0.844067764
vanilla,1.3333333333333333 teaspoon vanilla extract,AR_96,0.818181801
vanilla,0.05333333333333333 cup vanilla extract,AR_98,0.90666666
vanilla,1.1076923076923078 teaspoons vanilla extract,AR_101,0.6
vanilla,1.3333333333333333 teaspoon vanilla extract,AR_102,0.9375
vanilla,0.8 tablespoon vanilla extract,AR_103,0.88125
vanilla,0.5714285714285714 teaspoon vanilla extract,AR_108,0.867741966
vanilla,1.3333333333333333 teaspoons vanilla extract,AR_109,0.871794891
vanilla,1.0 teaspoon vanilla extract,AR_110,0.868292713
vanilla,2.0 teaspoon vanilla extract,AR_111,1
vanilla,1.0 teaspoon vanilla extract,AR_116,0.847999954
vanilla,1.6 teaspoons vanilla extract,AR_118,0.830769253
vanilla,1.0 tablespoon vanilla extract,AR_119,0.845714283
vanilla,2.0 teaspoon vanilla extract,AR_128,0.714285707
vanilla,1.3333333333333333 teaspoon vanilla extract,AR_140,0.584615374
vanilla,1.3333333333333333 teaspoon vanilla extract,AR_141,0.784615374
vanilla,3.0 teaspoons vanilla extract,AR_142,0.671428585
vanilla,2.0 teaspoon vanilla extract,AR_144,0.442857122
vanilla,1.3333333333333333 teaspoons vanilla extract,AR_155,0.931135178
vanilla,4.0 tablespoon vanilla extract,AR_156,0.924294472
vanilla,1.0 teaspoon vanilla extract,AR_164,0.917012405
vanilla,2.6666666666666665 teaspoons vanilla extract,AR_196,0.785929632
vanilla,2.0 teaspoon vanilla extract,AR_197,0.706521749
vanilla,3.333333333333333 teaspoons vanilla extract,AR_218,0.877419376
vanilla,8.0 teaspoons vanilla extract,AR_256,0.870253181
vanilla,1.2 teaspoon vanilla extract,E_21,0.75
vanilla,3.6 teaspoons vanilla extract,E_26,0.875
vanilla,0.96 teaspoon vanilla extract,E_87,0.75
vanilla,8.0 tablespoon pure vanilla extract,E_88,0.375
vanilla,1.0 teaspoon pure vanilla extract,E_89,0.875
vanilla,0.8 teaspoon vanilla extract,E_91,1
vanilla,0.5 teaspoon vanilla extract,E_133,0.75
vanilla,1.2 teaspoon vanilla extract,E_145,0
vanilla,0.0888888888889 tablespoon vanilla extract,E_146,0.5
vanilla,48.0 teaspoon vanilla extract,E_169,0.5
vanilla,2.0 teaspoon vanilla extract,E_215,0.875
vanilla,2.0 teaspoon vanilla extract,E_258,0.75
vanilla,2.0 teaspoon pure vanilla extract,E_282,1
vanilla,4.5 teaspoons vanilla extract,E_360,1
vanilla,1.33333333333 teaspoon vanilla extract,E_362,0.625
vanilla,1.14285714286 teaspoon vanilla extract,E_375,0.75
vanilla,2.18181818182 teaspoon vanilla extract,E_399,1
vanilla,8.0 teaspoons natural vanilla extract,Misc_1,1
vanilla,7.2 teaspoons pure vanilla extract,Misc_4,0.8
vanilla,1.45454545455 tablespoon vanilla extract,Misc_5,0.8
vanilla,2.0 tablespoon vanilla extract,Misc_6,0.8
vanilla,1.6 tablespoon vanilla extract,Misc_7,0.8
vanilla,1.6 teaspoon pure vanilla extract,Misc_10,0.84
vanilla,0.8 teaspoon vanilla extract,Misc_11,0.86
vanilla,2.0 teaspoon vanilla extract,Misc_12,0.984
vanilla,2.66666666667 teaspoons pure vanilla extract,Misc_13,0.6
vanilla,1.6 teaspoon vanilla extract,Misc_15,1
vanilla,2.66666666667 teaspoons vanilla extract,Misc_18,0.88
vanilla,1.5 teaspoon vanilla extract,Misc_19,0.98
vanilla,4.0 teaspoons vanilla extract,Misc_20,0.96
vanilla,3.0 teaspoons vanilla extract,Misc_21,NA
vanilla,3.0 teaspoons pure vanilla extract,Misc_23,0.9
vanilla,2.0 tsp. pure vanilla extract,Misc_25,NA
vanilla,3.0 teaspoons vanilla extract,Misc_26,0.9
vanilla,3.0 teaspoons vanilla extract,Misc_27,NA
vanilla,3.0 teaspoons vanilla extract,Misc_28,0.98
vanilla,2.4 tablespoon vanilla extract,Misc_30,1
vanilla,2.0 tablespoon vanilla extract,Misc_32,NA
vanilla,0.96 tsp vanilla extract,Misc_33,NA
vanilla,6.85714285714 teaspoon vanilla extract optional,Misc_34,NA
vanilla,0.923076923077 teaspoon vanilla extract,Misc_35,0.6
vanilla,3.0 tsp vanilla extract,Misc_36,0.982
vanilla,1.33333333333 tablespoon pure vanilla extract,Misc_37,0.8
vanilla,6.4 teaspoons mccormick® pure vanilla extract,Misc_38,NA
vanilla,0.8 teaspoon vanilla extract,Misc_39,NA
vanilla,1.5 teaspoons pure vanilla extract,Misc_40,NA
vanilla,1.2 teaspoon vanilla extract,Misc_41,NA
vanilla,2.52631578947 teaspoons pure vanilla extract,Misc_43,NA
vanilla,4.0 teaspoons vanilla extract,Misc_44,NA
vanilla,1.33333333333 teaspoon stonemill essentials pure vanilla extract,Misc_45,NA
vanilla,2.66666666667 teaspoons vanilla extract,Misc_48,NA
vanilla,"3.2 	teaspoons vanilla extract",Misc_49,NA
vanilla,"2.13333333333 	teaspoons pure vanilla extract",Misc_51,NA
vanilla,"1.92 	teaspoons pure vanilla extract",Misc_52,NA
vanilla,"6.0 	teaspoons vanilla extract",Misc_53,NA
vanilla,1.33333333333 tablespoon vanilla extract,Misc_54,NA
vanilla,2.28571428571 teaspoons pure vanilla extract,Misc_55,NA
vanilla,4.0 teaspoons pure vanilla extract,Misc_56,NA
vanilla,2.0 tsp vanilla extract,Misc_60,NA
vanilla,1.77777777778 teaspoon vanilla extract,Misc_63,NA
vanilla,1.2 teaspoon pure vanilla extract,Misc_64,NA
vanilla,1.0 teaspoon pure vanilla extract,Misc_65,NA
vanilla,4.0 teaspoons vanilla extract,Misc_68,NA
vanilla,2.66666666667 teaspoons vanilla extract,Misc_70,1
vanilla,26.4 teaspoons pure vanilla extract,Misc_72,NA
vanilla,2.0 tsp vanilla extract,Misc_73,NA
vanilla,3.55555555556 teaspoons vanilla extract,Misc_75,NA
vanilla,1.14285714286 tablespoon vanilla extract,Misc_77,NA
vanilla,2.4 teaspoon vanilla extract,Misc_78,NA
vanilla,3.42857142857 teaspoon vanilla extract,Misc_79,NA
vanilla,2.66666666667 tablespoon vanilla extract,Misc_81,1
vanilla,7.38461538462 tsp vanilla extract,Misc_84,0.99
vanilla,2.66666666667 teaspoons vanilla extract,Misc_85,NA
vanilla,8.0 teaspoons vanilla extract store bought or homemade,Misc_86,1
vanilla,4.0 tbsp vanilla extract,Misc_87,0.92
vanilla,3.42857142857 tsp vanilla extract,Misc_89,NA
vanilla,4.8 tsp. vanilla extract,Misc_90,NA
vanilla,1.0 tbsp vanilla extract,Misc_91,NA
vanilla,5.33333333333 teaspoons vanilla extract,Misc_92,NA
vanilla,2.66666666667 teaspoons mccormick vanilla extract,Misc_94,NA
vanilla,2.66666666667 tsp. vanilla extract,Misc_95,1
vanilla,2.4 tsp vanilla extract,Misc_96,NA
vanilla,1.37142857143 t. pure vanilla extract,Misc_97,NA
vanilla,4.0 teaspoons vanilla extract,Misc_98,NA
vanilla,2.66666666667 tablespoon vanilla extract,Misc_99,0.9
vanilla,5.33333333333 teaspoons natural vanilla extract,Misc_100,NA
vanilla,6.0 teaspoon of pure vanilla extract,Misc_101,NA
vanilla,1.33333333333 teaspoons vanilla extract,Misc_103,NA
vanilla,1.6 tsp. vanilla extract,Misc_104,NA
vanilla,8.0 tsp. vanilla extract,Misc_105,NA
vanilla,2.66666666667 tsp. pure vanilla extract,Misc_106,NA
vanilla,1.6 tsp. vanilla extract,Misc_107,NA
vanilla,2.0 teaspoon vanilla extract,Misc_108,NA
vanilla,0.75 ounce vanilla extract,Misc_110,0.88
vanilla,1.6 teaspoon vanilla extract,Misc_111,NA
vanilla,4.0 teaspoons vanilla extract,Misc_112,NA
vanilla,1.14285714286 teaspoon pure vanilla extract,Misc_113,NA
vanilla,1.6 teaspoon pure vanilla extract,Misc_114,0.82
vanilla,1.6 teaspoon vanilla,E_79,0.75
vanilla,0.666666666667 tablespoon vanilla,E_197,0.875
vanilla,1.33333333333 teaspoon vanilla,E_220,0.75
vanilla,2.57142857143 teaspoons vanilla,E_230,0.875
vanilla,0.16 teaspoon vanilla,E_509,0.75
vanilla,1.0 teaspoon vanilla 1.0 teaspoon,Misc_2,1
vanilla,0.872727272727 teaspoon vanilla,Misc_8,1
vanilla,1.0 teaspoon vanilla,Misc_9,0.86
vanilla,3.69230769231 teaspoons vanilla,Misc_14,NA
vanilla,1.33333333333 teaspoons vanilla,Misc_16,0.9
vanilla,1.0 tablespoon vanilla,Misc_17,0.9
vanilla,0.666666666667 tablespoon vanilla,Misc_24,0.9
vanilla,2.66666666667 teaspoons vanilla,Misc_29,NA
vanilla,0.8 teaspoon vanilla,Misc_31,0.8
vanilla,3.2 teaspoons vanilla,Misc_42,NA
vanilla,2.0 teaspoon vanilla,Misc_46,NA
vanilla,0.571428571429 teaspoon vanilla,Misc_47,NA
vanilla,2.0 teaspoons vanilla,Misc_61,NA
vanilla,2.0 teaspoon vanilla,Misc_62,NA
vanilla,2.0 tsp. vanilla,Misc_67,0.88
vanilla,4.0 teaspoon vanilla,Misc_69,0.92
vanilla,1.33333333333 tsp. vanilla,Misc_74,0.92
vanilla,2.0 teaspoon vanilla,Misc_76,NA
vanilla,4.0 generous teaspoon vanilla,Misc_80,NA
vanilla,1.71428571429 tablespoon vanilla,Misc_82,0.934
vanilla,2.0 tsp vanilla,Misc_83,NA
vanilla,1.33333333333 tablespoon vanilla,Misc_93,1
vanilla,4.0 tbsp 7.5ml vanilla,Misc_102,NA
vanilla,2.0 tablespoons vanilla,Misc_109,NA
vegetable oil,2.0 cup vegetable oil,AR_43,0.828866005
vegetable oil,0.36923076923076925 cup vegetable oil,AR_101,0.6
vegetable oil,0.6666666666666666 cup vegetable oil,AR_109,0.871794891
vegetable oil,1.0 cup vegetable oil,AR_110,0.868292713
vegetable oil,2.6666666666666665 tablespoons vegetable oil,AR_113,0.8
vegetable oil,0.666666666667 cup oil,Misc_74,0.92
vinegar ,1.33333333333 teaspoon vinegar cider or white,Misc_18,0.88
vinegar ,1.33333333333 teaspoon vinegar cider or white,Misc_48,NA
vinegar ,1.33333333333 teaspoon vinegar cider or white,Misc_85,NA
walnut,1.0 cup chopped walnuts,AR_1,0.920724583
walnut,0.3333333333333333 cup chopped walnuts,AR_4,0.922985077
walnut,1.0 cup chopped walnuts,AR_5,0.937341785
walnut,2.0 cup chopped walnuts,AR_13,0.909016418
walnut,1.0 cups chopped walnuts,AR_14,0.90666666
walnut,1.3333333333333333 cup chopped walnuts,AR_21,0.881944466
walnut,1.0 cup chopped walnuts,AR_26,0.9
walnut,0.6666666666666666 cup chopped walnuts,AR_27,0.876923084
walnut,0.5 cup chopped walnuts,AR_30,0.859829044
walnut,0.3333333333333333 cup chopped walnuts,AR_33,0.826666641
walnut,2.0 cup coarsely chopped walnuts,AR_35,0.843636322
walnut,1.0 cup coarsely chopped walnuts,AR_39,0.6
walnut,0.6666666666666666 cup chopped and toasted walnuts,AR_44,0.9
walnut,1.3333333333333333 cup chopped walnuts,AR_49,0.592592573
walnut,1.2000000000000002 cups chopped walnuts,AR_70,0.91003809
walnut,2.0 cup chopped walnuts,AR_91,0.928301907
walnut,1.1076923076923078 cups chopped walnuts,AR_101,0.6
walnut,0.5 cup chopped walnuts,AR_110,0.868292713
walnut,1.0 cup chopped walnuts optional,AR_119,0.845714283
walnut,0.6666666666666666 cup chopped walnuts,AR_141,0.784615374
walnut,1.0 cup chopped walnuts,AR_144,0.442857122
walnut,1.3333333333333333 cups chopped walnuts optional,AR_155,0.931135178
walnut,2.0 cups chopped walnuts,AR_196,0.785929632
walnut,1.3333333333333333 cup chopped walnuts,AR_218,0.877419376
walnut,8.0 cup coarsely chopped walnuts,E_88,0.375
walnut,0.666666666667 cup finely chopped walnuts optional,E_197,0.875
walnut,2.0 cup chopped walnuts,E_258,0.75
walnut,1.0 cup finely chopped walnuts,E_282,1
walnut,4.0 cups coarsely chopped walnuts toasted,Misc_26,0.9
walnut,"3.0 	cups walnuts finely chopped",Misc_50,NA
walnut,4.0 cup 150 g candied walnuts,Misc_102,NA
walnut,1.33333333333 cup walnut pieces,Misc_106,NA
water,2.0 teaspoons hot water,AR_1,0.920724583
water,0.16666666666666666 teaspoon water,AR_44,0.9
water,1.5 cup water,AR_55,0.385714293
water,1.2 teaspoon water,Misc_64,NA
water,0.923076923077 cup water,Misc_71,1
water,9.6 tablespoons water,Misc_72,NA
wheat,0.4 cup wheat germ,AR_118,0.830769253
wheat flour,1.0 cup 65 grams white whole wheat unbleached flour i recommend king arthur,E_282,1
wheat flour,"0.64 	cup 91 grams whole wheat flour",Misc_52,NA
wheat flour,2.0 cup whole wheat flour,Misc_62,NA
wheat flour,7.38461538462 cups white whole wheat flour or regular whole wheat flour,Misc_71,1
white pepper,1.0 teaspoon ground white pepper,AR_26,0.9
xanthan gum,0.666666666667 teaspoon xanthan gum,E_197,0.875
zucchini,2.0 cups finely chopped zucchini,AR_27,0.876923084
