Ingredient,Text,Recipe_Index,Rating,Quantity,Unit
salt,2.0 teaspoon salt,AR_107,0.927272701,2,teaspoon
salt,0.5714285714285714 teaspoon salt,AR_108,0.867741966,0.571428571,teaspoon
salt,0.6666666666666666 teaspoon salt,AR_109,0.871794891,0.666666667,teaspoon
salt,1.0 teaspoon salt,AR_110,0.868292713,1,teaspoon
salt,0.25 teaspoon salt,AR_116,0.847999954,0.25,teaspoon
salt,0.8 teaspoon salt,AR_118,0.830769253,0.8,teaspoon
salt,2.0 teaspoon salt,AR_128,0.714285707,2,teaspoon
salt,1.3333333333333333 teaspoon salt,AR_141,0.784615374,1.333333333,teaspoon
salt,1.0 teaspoon salt,AR_142,0.671428585,1,teaspoon
salt,1.0 teaspoon salt,AR_144,0.442857122,1,teaspoon
salt,2.0 teaspoon salt,AR_156,0.924294472,2,teaspoon
salt,1.0 teaspoon salt,AR_164,0.917012405,1,teaspoon
salt,0.6666666666666666 teaspoon salt,AR_196,0.785929632,0.666666667,teaspoon
salt,0.6666666666666666 teaspoon salt,AR_218,0.877419376,0.666666667,teaspoon
salt,2.0 teaspoon salt,AR_256,0.870253181,2,teaspoon
salt,1.8 teaspoon kosher salt,E_21,0.75,1.8,teaspoon
salt,2.4 teaspoon salt,E_26,0.875,2.4,teaspoon
salt,0.8 teaspoon salt,E_79,0.75,0.8,teaspoon
salt,2.0 teaspoon salt,E_88,0.375,2,teaspoon
salt,1.0 teaspoon salt,E_89,0.875,1,teaspoon
salt,0.8 teaspoon salt,E_91,1,0.8,teaspoon
salt,0.333333333333 teaspoon salt,E_197,0.875,0.333333333,teaspoon
salt,1.0 teaspoon kosher salt,E_215,0.875,1,teaspoon
salt,0.666666666667 teaspoon salt,E_220,0.75,0.666666667,teaspoon
salt,2.57142857143 teaspoons salt,E_230,0.875,2.571428571,teaspoon
salt,1.0 teaspoon salt,E_258,0.75,1,teaspoon
salt,0.666666666667 teaspoon kosher salt,E_362,0.625,0.666666667,teaspoon
salt,1.14285714286 teaspoon salt,E_375,0.75,1.142857143,teaspoon
salt,0.545454545455 teaspoon table salt,E_399,1,0.545454545,teaspoon
salt,0.24 teaspoon salt,E_509,0.75,0.24,teaspoon
salt,6.0 teaspoons coarse salt,Misc_1,1,6,teaspoon
salt,0.25 teaspoon salt 0.25 teaspoon,Misc_2,1,0.25,teaspoon
salt,1.33333333333 teaspoon/4 grams salt,Misc_3,0.8,1.333333333,teaspoon
salt,3.6 teaspoon salt,Misc_4,0.8,3.6,teaspoon
salt,1.45454545455 tablespoon kosher salt,Misc_5,0.8,4.363636364,teaspoon
salt,2.0 tablespoon kosher salt,Misc_6,0.8,6,teaspoon
salt,3.2 teaspoons kosher salt,Misc_7,0.8,3.2,teaspoon
salt,0.436363636364 teaspoon salt,Misc_8,1,0.436363636,teaspoon
salt,0.5 teaspoon salt,Misc_9,0.86,0.5,teaspoon
salt,0.8 teaspoon salt,Misc_11,0.86,0.8,teaspoon
salt,1.0 teaspoon salt,Misc_12,0.984,1,teaspoon
salt,1.33333333333 teaspoon salt,Misc_13,0.6,1.333333333,teaspoon
salt,1.84615384615 teaspoon fine sea salt,Misc_14,NA,1.846153846,teaspoon
salt,0.8 teaspoon salt,Misc_15,1,0.8,teaspoon
salt,0.333333333333 teaspoon salt,Misc_16,0.9,0.333333333,teaspoon
salt,1.0 teaspoon salt,Misc_17,0.9,1,teaspoon
salt,1.0 teaspoon salt use 1/2 teaspoon salt if you use salted butter,Misc_18,0.88,1,teaspoon
salt,1.5 teaspoon salt,Misc_19,0.98,1.5,teaspoon
salt,1.5 teaspoon salt,Misc_20,0.96,1.5,teaspoon
salt,2.0 teaspoon kosher salt,Misc_21,NA,2,teaspoon
salt,1.0 teaspoon kosher salt,Misc_22,NA,1,teaspoon
salt,1.5 teaspoon kosher salt,Misc_23,0.9,1.5,teaspoon
salt,2.0 ⁄4 teaspoon salt,Misc_24,0.9,2,teaspoon
salt,2.0 tsp. kosher salt,Misc_25,NA,2,teaspoon
salt,2.0 teaspoon salt,Misc_26,0.9,2,teaspoon
salt,2.0 teaspoon kosher salt,Misc_27,NA,2,teaspoon
salt,2.0 teaspoon kosher salt,Misc_28,0.98,2,teaspoon
salt,0.666666666667 teaspoon salt,Misc_29,NA,0.666666667,teaspoon
salt,2.4 teaspoon salt,Misc_30,1,2.4,teaspoon
salt,1.5 teaspoon salt,Misc_32,NA,1.5,teaspoon
salt,0.24 tsp salt,Misc_33,NA,0.24,teaspoon
salt,18.8571428571 teaspoon salt,Misc_34,NA,18.85714286,teaspoon
salt,0.923076923077 teaspoon salt,Misc_35,0.6,0.923076923,teaspoon
salt,1.125 tsp salt,Misc_36,0.982,1.125,teaspoon
salt,1.33333333333 teaspoon salt,Misc_37,0.8,1.333333333,teaspoon
salt,1.2 teaspoon salt,Misc_38,NA,1.2,teaspoon
salt,0.4 teaspoon salt,Misc_39,NA,0.4,teaspoon
salt,0.5 teaspoon salt,Misc_40,NA,0.5,teaspoon
salt,1.2 teaspoon table salt,Misc_41,NA,1.2,teaspoon
salt,1.6 teaspoon salt,Misc_42,NA,1.6,teaspoon
salt,1.26315789474 teaspoon salt,Misc_43,NA,1.263157895,teaspoon
salt,1.0 teaspoon salt,Misc_44,NA,1,teaspoon
salt,1.33333333333 teaspoon stonemill essentials iodized salt,Misc_45,NA,1.333333333,teaspoon
salt,1.5 teaspoon salt,Misc_46,NA,1.5,teaspoon
salt,0.571428571429 teaspoon salt,Misc_47,NA,0.571428571,teaspoon
salt,1.0 teaspoon salt use 1/2 teaspoon salt if you use salted butter,Misc_48,NA,1,teaspoon
salt,"2.4 	teaspoons coarse salt",Misc_49,NA,2.4,teaspoon
salt,"2.0 	teaspoon kosher salt",Misc_50,NA,2,teaspoon
salt,"1.06666666667 	teaspoon sal",Misc_51,NA,1.066666667,teaspoon
salt,"1.2 	teaspoons fine sea salt",Misc_52,NA,1.2,teaspoon
salt,"3.0 	teaspoon table salt",Misc_53,NA,3,teaspoon
salt,1.33333333333 teaspoon salt,Misc_54,NA,1.333333333,teaspoon
salt,1.14285714286 teaspoon kosher salt,Misc_55,NA,1.142857143,teaspoon
salt,1.14285714286 teaspoon flaky sea salt such as maldon or cypriot,Misc_55,NA,1.142857143,teaspoon
salt,1.0 teaspoon salt,Misc_56,NA,1,teaspoon
salt,2.0 tsp salt,Misc_60,NA,2,teaspoon
salt,0.5 teaspoon salt,Misc_61,NA,0.5,teaspoon
salt,0.888888888889 teaspoon salt,Misc_63,NA,0.888888889,teaspoon
salt,1.2 teaspoon salt,Misc_64,NA,1.2,teaspoon
salt,0.5 teaspoon salt,Misc_65,NA,0.5,teaspoon
salt,1.0 teaspoon kosher salt,Misc_68,NA,1,teaspoon
salt,32.0 tablespoons of salted butter,Misc_69,0.92,96,teaspoon
salt,1.0 teaspoon salt but i always add a little extra,Misc_69,0.92,1,teaspoon
salt,1.0 teaspoon salt,Misc_70,1,1,teaspoon
salt,1.84615384615 teaspoon fine sea salt,Misc_71,1,1.846153846,teaspoon
salt,3.6 teaspoon salt,Misc_72,NA,3.6,teaspoon
salt,5.5 tsp kosher salt,Misc_73,NA,5.5,teaspoon
salt,1.33333333333 tsp. salt,Misc_74,0.92,1.333333333,teaspoon
salt,0.888888888889 teaspoon salt,Misc_75,NA,0.888888889,teaspoon
salt,2.0 teaspoon salt,Misc_76,NA,2,teaspoon
salt,1.14285714286 teaspoon salt,Misc_77,NA,1.142857143,teaspoon
salt,1.2 teaspoon | 3g salt,Misc_78,NA,1.2,teaspoon
salt,1.0 teaspoon salt,Misc_80,NA,1,teaspoon
salt,1.33333333333 teaspoon salt,Misc_81,1,1.333333333,teaspoon
salt,0.857142857143   1/2 teaspoon salt,Misc_82,0.934,0.857142857,teaspoon
salt,0.5 tsp salt,Misc_83,NA,0.5,teaspoon
salt,3.69230769231 tsp salt,Misc_84,0.99,3.692307692,teaspoon
salt,0.666666666667 teaspoon salt,Misc_85,NA,0.666666667,teaspoon
salt,1.0 teaspoon salt,Misc_86,1,1,teaspoon
salt,2.0 tsp salt,Misc_87,0.92,2,teaspoon
salt,0.857142857143 tsp salt,Misc_89,NA,0.857142857,teaspoon
salt,2.4 tsp. kosher salt,Misc_90,NA,2.4,teaspoon
salt,1.0 tsp salt,Misc_91,NA,1,teaspoon
salt,3.33333333333 teaspoons kosher salt,Misc_92,NA,3.333333333,teaspoon
salt,1.33333333333 teaspoon kosher salt,Misc_93,1,1.333333333,teaspoon
salt,2.0 teaspoons coarse salt,Misc_94,NA,2,teaspoon
salt,3.66666666667 tsp. salt,Misc_95,1,3.666666667,teaspoon
salt,1.2 tsp salt,Misc_96,NA,1.2,teaspoon
salt,2.05714285714 tsp table salt,Misc_97,NA,2.057142857,teaspoon
salt,1.0 teaspoon of sea salt plus more for sprinkling on top,Misc_98,NA,1,teaspoon
salt,2.66666666667 teaspoon salt  i prefer coarse sea salt,Misc_99,0.9,2.666666667,teaspoon
salt,4.0 teaspoons coarse salt,Misc_100,NA,4,teaspoon
salt,3.0 teaspoon of kosher salt,Misc_101,NA,3,teaspoon
salt,4.0 tsp 5 ml salt,Misc_102,NA,4,teaspoon
salt,0.8 tsp. salt,Misc_104,NA,0.8,teaspoon
salt,2.0 tsp. salt,Misc_105,NA,2,teaspoon
salt,1.33333333333 tsp. kosher salt,Misc_106,NA,1.333333333,teaspoon
salt,0.8 tsp. salt,Misc_107,NA,0.8,teaspoon
salt,1.0 teaspoon salt,Misc_108,NA,1,teaspoon
salt,1.0 teaspoon salt,Misc_109,NA,1,teaspoon
salt,3.0 teaspoons diamond crystal kosher salt plus more for sprinkling; for table salt use about half as much by volume or the same weight,Misc_110,0.88,3,teaspoon
salt,0.8 teaspoon salt,Misc_111,NA,0.8,teaspoon
salt,2.0 teaspoon salt,Misc_112,NA,2,teaspoon
salt,1.14285714286 teaspoon salt,Misc_113,NA,1.142857143,teaspoon
salt,1.6 teaspoon fine salt,Misc_10,0.84,1.6,teaspoon
shortening,0.5333333333333333 cup butter flavored shortening,AR_10,0.905162048,0.533333333,cup
shortening,2.0 cup shortening,AR_13,0.909016418,2,cup
shortening,1.3333333333333333 cup shortening,AR_19,0.880000019,1.333333333,cup
shortening,2.0 cups butter flavored shortening,AR_21,0.881944466,2,cup
shortening,2.0 cups butter flavored shortening,AR_28,0.873333359,2,cup
shortening,1.0 cups shortening,AR_32,0.830769253,1,cup
shortening,4.0 cup butter flavored shortening,AR_47,0.7125,4,cup
shortening,1.0 cup shortening,AR_50,0.66500001,1,cup
shortening,2.0 cup butter flavored shortening,AR_66,0.902002907,2,cup
shortening,0.8 cup butter flavored shortening,AR_89,0.909890079,0.8,cup
shortening,1.0 cup shortening,AR_91,0.928301907,1,cup
shortening,2.0 cup shortening,AR_107,0.927272701,2,cup
shortening,0.5714285714285714 cup shortening,AR_108,0.867741966,0.571428571,cup
shortening,0.6666666666666666 cup shortening,AR_109,0.871794891,0.666666667,cup
shortening,1.0 cup shortening,AR_111,1,1,cup
shortening,0.5 cup shortening,AR_116,0.847999954,0.5,cup
shortening,0.8 cup shortening,AR_118,0.830769253,0.8,cup
shortening,1.3333333333333333 cup shortening,AR_141,0.784615374,1.333333333,cup
shortening,1.0 cup butter flavored shortening,AR_144,0.442857122,1,cup
shortening,1.3333333333333333 cup shortening,AR_218,0.877419376,1.333333333,cup
shortening,1.2 cup solid vegetable shortening,E_26,0.875,1.2,cup
shortening,0.666666666667 cup vegetable shortening preferably trans fat free plus additional for greasing baking sheets,E_197,0.875,0.666666667,cup
shortening,0.571428571429 cup solid vegetable shortening room temperature,E_375,0.75,0.571428571,cup
shortening,0.666666666667 cup vegetable shortening,Misc_18,0.88,0.666666667,cup
shortening,0.4 cup shortening,Misc_31,0.8,0.4,cup
shortening,0.666666666667 cup shortening,Misc_46,NA,0.666666667,cup
shortening,0.666666666667 cup vegetable shortening,Misc_48,NA,0.666666667,cup
shortening,1.0 cup crisco® butter flavor all vegetable shortening,Misc_54,NA,1,cup
shortening,0.666666666667 cup vegetable shortening,Misc_85,NA,0.666666667,cup
sour cream,1.0 cup sour cream,AR_48,0.677777767,16,tablespoon
sour cream,2.4 tablespoon sour cream,E_26,0.875,2.4,tablespoon
sugar,1.0 cup white sugar,AR_1,0.920724583,1,cup
sugar,0.6666666666666666 cup white sugar,AR_2,0.937981987,0.666666667,cup
sugar,0.25 cup white sugar,AR_3,0.917986774,0.25,cup
sugar,1.0 cup white sugar,AR_4,0.922985077,1,cup
sugar,0.75 cup white sugar,AR_5,0.937341785,0.75,cup
sugar,0.4444444444444444 cup white sugar,AR_7,0.896335125,0.444444444,cup
sugar,2.0 cup white sugar,AR_8,0.942446041,2,cup
sugar,0.8 cup white sugar,AR_10,0.905162048,0.8,cup
sugar,0.6666666666666666 cup white sugar,AR_11,0.902891922,0.666666667,cup
sugar,0.5 cup granulated sugar,AR_12,0.873469353,0.5,cup
sugar,1.0 cup white sugar,AR_13,0.909016418,1,cup
sugar,0.6666666666666666 cup white sugar,AR_14,0.90666666,0.666666667,cup
sugar,0.25 cup white sugar,AR_15,0.924302769,0.25,cup
sugar,1.1428571428571428 cups white sugar,AR_16,0.85882349,1.142857143,cup
sugar,1.3333333333333333 cup white sugar,AR_19,0.880000019,1.333333333,cup
sugar,0.75 cup white sugar,AR_26,0.9,0.75,cup
sugar,2.0 cups white sugar,AR_27,0.876923084,2,cup
sugar,1.5 cups white sugar,AR_28,0.873333359,1.5,cup
sugar,0.5 cup white sugar,AR_30,0.859829044,0.5,cup
sugar,0.8 cup white sugar,AR_32,0.830769253,0.8,cup
sugar,0.6666666666666666 cup white sugar,AR_33,0.826666641,0.666666667,cup
sugar,1.0 cup white sugar,AR_35,0.843636322,1,cup
sugar,1.6666666666666665 cups white sugar,AR_37,0.8,1.666666667,cup
sugar,1.0 cup white sugar,AR_39,0.6,1,cup
sugar,1.0 cup white sugar,AR_43,0.828866005,1,cup
sugar,0.75 cup white sugar,AR_45,0.821052647,0.75,cup
sugar,3.0 cup white sugar,AR_47,0.7125,3,cup
sugar,1.5 cup white sugar,AR_48,0.677777767,1.5,cup
sugar,1.0 cup white sugar,AR_49,0.592592573,1,cup
sugar,2.0 cups white sugar,AR_50,0.66500001,2,cup
sugar,1.0 cup white sugar,AR_53,0.692473125,1,cup
sugar,1.0 cup white sugar,AR_54,0.723741007,1,cup
sugar,1.5 cup white sugar,AR_55,0.385714293,1.5,cup
sugar,1.0 cup white sugar,AR_57,0.595505619,1,cup
sugar,1.5 cup white sugar,AR_66,0.902002907,1.5,cup
sugar,1.5 cup white sugar,AR_67,0.939130402,1.5,cup
sugar,1.5 cup white sugar,AR_69,0.920792103,1.5,cup
sugar,0.8 cup white sugar,AR_70,0.91003809,0.8,cup
sugar,0.75 cup white sugar,AR_78,0.915186214,0.75,cup
sugar,2.0 cup white sugar,AR_79,0.633333349,2,cup
sugar,12.0 tablespoons white sugar,AR_84,0.905737686,0.73,cup
sugar,0.6000000000000001 cup white sugar,AR_89,0.909890079,0.6,cup
sugar,1.5 cup white sugar,AR_90,0.902608681,1.5,cup
sugar,1.5 cup white sugar,AR_91,0.928301907,1.5,cup
sugar,0.8 cup white sugar,AR_95,0.844067764,0.8,cup
sugar,1.3333333333333333 cup white sugar,AR_96,0.818181801,1.333333333,cup
sugar,0.4 cup white sugar,AR_97,0.933333302,0.4,cup
sugar,2.0 cups white sugar,AR_98,0.90666666,2,cup
sugar,0.7384615384615385 cups white sugar,AR_101,0.6,0.738461538,cup
sugar,0.3333333333333333 cup white sugar,AR_102,0.9375,0.333333333,cup
sugar,0.4 cup white sugar,AR_103,0.88125,0.4,cup
sugar,3.0 cup white sugar,AR_107,0.927272701,3,cup
sugar,0.2857142857142857 cup white sugar,AR_108,0.867741966,0.285714286,cup
sugar,0.6666666666666666 cup white sugar,AR_109,0.871794891,0.666666667,cup
sugar,1.0 cup white sugar,AR_110,0.868292713,1,cup
sugar,1.0 cup white sugar,AR_111,1,1,cup
sugar,0.5 cup white sugar,AR_116,0.847999954,0.5,cup
sugar,0.8 cup white sugar,AR_118,0.830769253,0.8,cup
sugar,1.25 cups white sugar,AR_119,0.845714283,1.25,cup
sugar,1.5 cup white sugar,AR_128,0.714285707,1.5,cup
sugar,1.0 cup white sugar,AR_140,0.584615374,1,cup
sugar,1.5 cup white sugar,AR_142,0.671428585,1.5,cup
sugar,1.0 cup white sugar,AR_144,0.442857122,1,cup
sugar,0.3333333333333333 cup white sugar,AR_155,0.931135178,0.333333333,cup
sugar,2.0 cup white sugar,AR_156,0.924294472,2,cup
sugar,0.75 cup granulated sugar,AR_164,0.917012405,0.75,cup
sugar,1.0 cup white sugar,AR_196,0.785929632,1,cup
sugar,2.0 cup white sugar,AR_197,0.706521749,2,cup
sugar,0.6666666666666666 cup white sugar,AR_218,0.877419376,0.666666667,cup
sugar,12.0 tablespoons white sugar,AR_256,0.870253181,0.73,cup
sugar,0.5 cup white sugar,AR_280,NA,0.5,cup
sugar,0.6 cup sugar,E_21,0.75,0.6,cup
sugar,1.8 cup sugar,E_26,0.875,1.8,cup
sugar,1.2 cup granulated sugar,E_79,0.75,1.2,cup
sugar,0.96 cup vanilla sugar,E_87,0.75,0.96,cup
sugar,4.0 cup granulated sugar,E_88,0.375,4,cup
sugar,1.0 cup sugar,E_89,0.875,1,cup
sugar,0.6 cup granulated sugar,E_91,1,0.6,cup
sugar,6.0 tablespoons granulated sugar,E_133,0.75,0.375,cup
sugar,0.0888888888889 cup granulated sugar,E_146,0.5,0.088888889,cup
sugar,0.666666666667 cup granulated sugar,E_197,0.875,0.666666667,cup
sugar,1.0 cup sugar,E_215,0.875,1,cup
sugar,0.5 cup powdered sugar,E_215,0.875,0.5,cup
sugar,0.666666666667 cup granulated sugar,E_220,0.75,0.666666667,cup
sugar,1.71428571429 cup granulated sugar,E_230,0.875,1.714285714,cup
sugar,1.0 cup sugar,E_258,0.75,1,cup
sugar,1.0 cup granulated sugar,E_362,0.625,1,cup
sugar,0.571428571429 cup sugar,E_375,0.75,0.571428571,cup
sugar,1.63636363636 cup white granulated sugar,E_399,1,1.636363636,cup
sugar,4.0 cup  granulated sugar,Misc_1,1,4,cup
sugar,0.5 cup sugar 0.5 cup,Misc_2,1,0.5,cup
sugar,0.666666666667 cup/88 grams granulated sugar,Misc_3,0.8,0.666666667,cup
sugar,7.2 cups/302 grams granulated sugar,Misc_4,0.8,7.2,cup
sugar,0.363636363636 cup sugar,Misc_5,0.8,0.363636364,cup
sugar,1.0 cup sugar,Misc_6,0.8,1,cup
sugar,0.4 cup sugar,Misc_7,0.8,0.4,cup
sugar,0.872727272727 cup granulated sugar,Misc_8,1,0.872727273,cup
sugar,0.75 cup granulated sugar,Misc_9,0.86,0.75,cup
sugar,1.2 cup sugar,Misc_10,0.84,1.2,cup
sugar,0.6 cup granulated sugar,Misc_11,0.86,0.6,cup
sugar,12.0 tablespoons granulated sugar,Misc_12,0.984,0.75,cup
sugar,0.666666666667 cup granulated sugar,Misc_13,0.6,0.666666667,cup
sugar,0.923076923077 cup 100 grams granulated sugar,Misc_14,NA,0.923076923,cup
sugar,0.533333333333 cup sugar 100g,Misc_15,1,0.533333333,cup
sugar,0.833333333333 cups granulated sugar save $,Misc_16,0.9,0.833333333,cup
sugar,1.25 cups sugar,Misc_17,0.9,1.25,cup
sugar,0.888888888889 cup granulated sugar,Misc_18,0.88,0.888888889,cup
sugar,0.75 cup granulated sugar 100g,Misc_19,0.98,0.75,cup
sugar,0.666666666667 cup granulated sugar,Misc_20,0.96,0.666666667,cup
sugar,4.0 ounces granulated sugar,Misc_21,NA,0.5,cup
sugar,0.75 cup granulated sugar,Misc_22,NA,0.75,cup
sugar,2.0 cup granulated sugar,Misc_23,0.9,2,cup
sugar,2.0 ⁄4 cup white sugar,Misc_24,0.9,2,cup
sugar,1.5 cup sugar,Misc_26,0.9,1.5,cup
sugar,2.0 cup 200 grams granulated sugar,Misc_27,NA,2,cup
sugar,2.0 cup 200 grams granulated sugar,Misc_28,0.98,2,cup
sugar,0.666666666667 cup granulated sugar,Misc_29,NA,0.666666667,cup
sugar,1.8 cup granulated sugar,Misc_30,1,1.8,cup
sugar,0.4 cup granulated sugar,Misc_31,0.8,0.4,cup
sugar,1.0 cup sugar,Misc_32,NA,1,cup
sugar,0.72 cup sugar,Misc_33,NA,0.72,cup
sugar,2.57142857143 cup white granulated/caster sugar,Misc_34,NA,2.571428571,cup
sugar,0.461538461538 cup  granulated sugar,Misc_35,0.6,0.461538462,cup
sugar,1.5 cup  sugar,Misc_36,0.982,1.5,cup
sugar,1.33333333333 cup granulated sugar,Misc_37,0.8,1.333333333,cup
sugar,2.0 cups granulated sugar,Misc_38,NA,2,cup
sugar,0.6 cup granulated sugar,Misc_39,NA,0.6,cup
sugar,0.75 cup 150 grams granulated white sugar,Misc_40,NA,0.75,cup
sugar,0.9 cup granulated sugar,Misc_41,NA,0.9,cup
sugar,0.8 cup white sugar,Misc_42,NA,0.8,cup
sugar,0.631578947368 cup 100 grams granulated sugar,Misc_43,NA,0.631578947,cup
sugar,1.0 cup granulated sugar,Misc_44,NA,1,cup
sugar,0.666666666667 cup baker’s corner granulated sugar,Misc_45,NA,0.666666667,cup
sugar,1.0 cup granulated sugar,Misc_46,NA,1,cup
sugar,0.428571428571 cup granulated sugar,Misc_47,NA,0.428571429,cup
sugar,0.888888888889 cup granulated sugar,Misc_48,NA,0.888888889,cup
sugar,"1.0 	cup white sugar",Misc_50,NA,1,cup
sugar,"1.06666666667 	cup sugar",Misc_51,NA,1.066666667,cup
sugar,"0.96 	cup 200 grams sugar",Misc_52,NA,0.96,cup
sugar,"1.5 	cup granulated sugar",Misc_53,NA,1.5,cup
sugar,1.14285714286 cup sugar,Misc_55,NA,1.142857143,cup
sugar,0.5 cup 50g granulated sugar,Misc_56,NA,0.5,cup
sugar,0.75 cup sugar,Misc_61,NA,0.75,cup
sugar,2.0 cup sugar,Misc_62,NA,2,cup
sugar,1.33333333333 cup granulated sugar,Misc_63,NA,1.333333333,cup
sugar,0.9 cup granulated sugar,Misc_64,NA,0.9,cup
sugar,0.75 cup granulated sugar,Misc_65,NA,0.75,cup
sugar,1.0 cup granulated sugar,Misc_67,0.88,1,cup
sugar,1.0 cup 99 g granulated sugar,Misc_68,NA,1,cup
sugar,2.0 cup white sugar i like to use raw cane sugar with a coarser texture,Misc_69,0.92,2,cup
sugar,1.33333333333 cup granulated sugar,Misc_70,1,1.333333333,cup
sugar,1.84615384615 cup sugar,Misc_71,1,1.846153846,cup
sugar,26.4 cups 297 g granulated sugar,Misc_72,NA,26.4,cup
sugar,3.25 cups granulated sugar,Misc_73,NA,3.25,cup
sugar,1.33333333333 cup sugar,Misc_74,0.92,1.333333333,cup
sugar,0.888888888889 cup granulated sugar,Misc_75,NA,0.888888889,cup
sugar,2.0 cup granulated sugar,Misc_76,NA,2,cup
sugar,0.8 cup | 75g white sugar,Misc_78,NA,0.8,cup
sugar,0.857142857143 cup granulated sugar,Misc_79,NA,0.857142857,cup
sugar,2.0 cup granulated sugar,Misc_80,NA,2,cup
sugar,1.33333333333 cup granulated sugar,Misc_81,1,1.333333333,cup
sugar,1.14285714286 cup white sugar,Misc_82,0.934,1.142857143,cup
sugar,0.75 cup sugar,Misc_83,NA,0.75,cup
sugar,1.84615384615 cup white sugar,Misc_84,0.99,1.846153846,cup
sugar,0.888888888889 cup granulated sugar,Misc_85,NA,0.888888889,cup
sugar,1.33333333333 cup granulated sugar,Misc_86,1,1.333333333,cup
sugar,2.0 cup white sugar,Misc_87,0.92,2,cup
sugar,1.71428571429 cup sugar,Misc_89,NA,1.714285714,cup
sugar,4.8 ⁄4 cups granulated sugar,Misc_90,NA,4.8,cup
sugar,0.5 cup white sugar,Misc_91,NA,0.5,cup
sugar,1.33333333333 cup granulated sugar,Misc_92,NA,1.333333333,cup
sugar,1.33333333333 cup sugar,Misc_93,1,1.333333333,cup
sugar,1.5 cups granulated sugar,Misc_94,NA,1.5,cup
sugar,0.6 cup 50 g raw sugar i use demerara substitute with granulated sugar if you'd like,Misc_96,NA,0.6,cup
sugar,1.37142857143 cup granulated sugar,Misc_97,NA,1.371428571,cup
sugar,0.5 cup granulated sugar,Misc_98,NA,0.5,cup
sugar,2.0 cup granulated sugar,Misc_99,0.9,2,cup
sugar,3.0 cups granulated sugar,Misc_100,NA,3,cup
sugar,1.5 cup of granulated white sugar,Misc_101,NA,1.5,cup
sugar,1.0 50 g cup white sugar,Misc_102,NA,1,cup
sugar,0.666666666667 ⁄2 cup white sugar,Misc_103,NA,0.666666667,cup
sugar,9.6 tbsp. granulated sugar,Misc_104,NA,0.6,cup
sugar,2.66666666667 cup granulated sugar,Misc_105,NA,2.666666667,cup
sugar,0.888888888889 cup granulated sugar,Misc_106,NA,0.888888889,cup
sugar,9.6 tbsp. granulated sugar,Misc_107,NA,0.6,cup
sugar,12.0 tablespoons granulated sugar,Misc_108,NA,0.75,cup
sugar,2.0 cups sugar,Misc_109,NA,2,cup
sugar,10.875 ounces white sugar,Misc_110,0.88,1.359375,cup
sugar,0.533333333333 cup sugar 100g,Misc_111,NA,0.533333333,cup
sugar,2.66666666667 cup granulated sugar,Misc_112,NA,2.666666667,cup
sugar,0.857142857143 cup granulated sugar,Misc_113,NA,0.857142857,cup
sugar,1.06666666667 cup granulated sugar,Misc_114,0.82,1.066666667,cup
tartar,2.0 teaspoons cream of tartar,AR_50,0.66500001,2,teaspoon
tartar,2.6666666666666665 teaspoons cream of tartar,AR_109,0.871794891,2.666666667,teaspoon
tartar,1.0 teaspoon cream of tartar,AR_110,0.868292713,1,teaspoon
toffee,4.800000000000001 1.4 ounce bars chocolate covered english toffee chopped,AR_103,0.88125,0.6,cup
toffee,4.0 cup 150 g of toffee bits,Misc_102,NA,4,cup
vanilla,2.0 teaspoons vanilla extract,AR_1,0.920724583,2,teaspoon
vanilla,0.6666666666666666 teaspoon vanilla extract,AR_2,0.937981987,0.666666667,teaspoon
vanilla,1.0 teaspoon vanilla extract,AR_3,0.917986774,1,teaspoon
vanilla,1.0 teaspoon vanilla extract,AR_4,0.922985077,1,teaspoon
vanilla,1.0 teaspoon vanilla extract,AR_5,0.937341785,1,teaspoon
vanilla,1.3333333333333333 teaspoon vanilla extract,AR_7,0.896335125,1.333333333,teaspoon
vanilla,4.0 teaspoons vanilla extract,AR_8,0.942446041,4,teaspoon
vanilla,0.8 tablespoon vanilla extract,AR_10,0.905162048,2.4,teaspoon
vanilla,1.3333333333333333 teaspoon vanilla extract,AR_11,0.902891922,1.333333333,teaspoon
vanilla,2.0 teaspoons vanilla extract,AR_12,0.873469353,2,teaspoon
vanilla,2.0 teaspoon vanilla extract,AR_13,0.909016418,2,teaspoon
vanilla,1.3333333333333333 teaspoons vanilla extract,AR_14,0.90666666,1.333333333,teaspoon
vanilla,1.0 teaspoon vanilla extract,AR_15,0.924302769,1,teaspoon
vanilla,0.5714285714285714 teaspoon vanilla extract,AR_16,0.85882349,0.571428571,teaspoon
vanilla,1.3333333333333333 teaspoon vanilla extract,AR_19,0.880000019,1.333333333,teaspoon
vanilla,2.6666666666666665 tablespoons vanilla extract,AR_21,0.881944466,8,teaspoon
vanilla,1.0 teaspoon vanilla extract,AR_23,0.869999981,1,teaspoon
vanilla,1.0 tablespoon vanilla extract,AR_26,0.9,3,teaspoon
vanilla,2.0 teaspoons vanilla extract,AR_27,0.876923084,2,teaspoon
vanilla,4.0 teaspoons vanilla extract,AR_28,0.873333359,4,teaspoon
vanilla,1.0 teaspoon vanilla extract,AR_30,0.859829044,1,teaspoon
vanilla,1.6 teaspoons vanilla extract,AR_32,0.830769253,1.6,teaspoon
vanilla,2.6666666666666665 teaspoons vanilla extract,AR_33,0.826666641,2.666666667,teaspoon
