Sentence,Cluster,Coord1,Coord2
"Stir together white sugar, brown sugar, applesauce, vanilla extract, and egg white until smooth.",5,-1.31239746775,0.366838575683
"Combine the flour, baking soda and salt; stir into the batter until moistened.",5,-0.960613166687,0.610855901999
Mix in chocolate chips last.,3,-0.883657786791,-0.110561773362
"Drop dough by rounded teaspoonfuls onto an ungreased cookie sheet.
",6,0.522968383672,0.680288417674
"Bake in preheated oven until golden brown, 8 to 10 minutes.
",1,0.607809960791,0.682585674194
Preheat the oven to 325 degrees F (165 degrees C).,2,1.40678931293,1.15863718149
"grease cookie sheets or line with parchment paper.
",6,0.360589461969,0.456918512716
"In a large bowl, cream together the butter, white sugar and brown sugar.",5,-1.1252096473,0.103009788305
Beat in the eggs until batter is smooth and well blended.,4,-0.501975209421,-0.56236717131
"Combine the flour, baking soda and salt; mix into the batter alternately with the water.",5,-0.82935040977,0.291875335641
Stir in chocolate chips by hand using a wooden spoon.,3,-0.579039177474,-0.0333750551058
"Drop cookies by heaping spoonfuls onto the prepared cookie sheets.
",6,-0.00408475870736,0.467744310035
"Bake for 15 to 20 minutes in the preheated oven, until the edges are golden brown.",1,0.559642520158,0.163535478478
"Remove cookies from cookie sheets to cool on wire racks.
",6,0.530532946684,-0.00363584573199
"Preheat oven to 350 degrees F (175 degrees C).
",2,1.44199879363,1.29716290646
"In a blender mix together butter or margarine, brown sugar, and white sugar.  ",5,-1.08736195475,0.377356551418
"Remove from blender and add eggs, vanilla and milk.
",5,-0.752623421056,0.134499064912
"In a separate bowl, mix together flour, baking powder, baking soda,  salt, and chocolate chips.  ",5,-0.944640728385,0.576010978631
"Add  moist mixture to dry mixture and mix well.
",4,-0.455772044724,0.195596243147
"Drop by teaspoon onto lightly greased baking sheets and bake for 9 minutes.
",6,0.22439040438,0.866656696226
Preheat oven to 350 degrees F (175 degrees C).,2,1.48328065853,1.39508719756
"Grease cookie sheets.
",6,0.317711555634,0.917458181847
"In a large bowl, cream together the butter flavored shortening, brown sugar and white sugar until light and fluffy.",5,-1.08356434318,0.154982051979
"Add the eggs one at a time, beating well with each addition, then stir in the vanilla .Combine",4,-0.221902238745,-0.757405648628
"the flour, baking soda and salt; gradually stir into the creamed mixture.",5,-1.09372144265,0.623530420138
"Finally, fold in the chocolate chips.",3,-0.427576154361,-0.397001407808
"Drop by rounded spoonfuls onto the prepared cookie sheets.
",6,0.264257060807,0.176050708058
"Bake for 8 to 10 minutes in the preheated oven, until light brown.",1,0.629875957961,0.375861426361
"Allow cookies to cool on baking sheet for 5 minutes before removing to a wire rack to cool completely.
",0,0.631595205131,-0.390328916713
"Whisk flour, salt, and baking soda together in a bowl.",5,-1.11848059315,0.701468642463
"In a separate bowl, cream the butter, white sugar, and brown sugar together until mixture is light and fluffy, 3 to 4 minutes.",4,-0.574891861517,-0.0599902190032
"Add the egg, milk, and vanilla extract.",5,-1.11285924499,0.0830727395364
"Whisk liquids together in small areas around the bowl, then all together to avoid separation.
",4,-0.0479080932262,-0.589522540774
Pour dry ingredients into the wet ingredients; stir until flour is thoroughly mixed in.,5,-0.80044840929,0.176710507597
"Stir in the chocolate chips.
",3,-0.720839023622,0.101902945236
Transfer dough to a resealable plastic bag.,6,0.260409445996,0.217698855593
"Refrigerate until dough is firm, at least 2 hours.
",1,0.529401515834,-0.0434315908276
Preheat oven to 375 degrees F (190 degrees C).,2,1.50264828248,1.44987993461
"Line baking sheet with parchment paper.
",6,0.390379077137,0.681953126764
"Scoop out rounded tablespoons of dough and place on prepared baking sheet, leaving 4 inches of space between cookies (about 8 per sheet).",6,0.308797832059,0.169301067895
"Bake in preheated oven until cookies are golden brown, about 12 minutes.",1,0.361743772064,0.644043878651
Slide parchment and cookies onto a cooling rack for a few minutes.,0,0.496294851122,-0.173889130508
"Remove parchment and finish cooling the cookies on the rack.
",0,0.403755786198,-0.084892779087
Preheat oven to 375 degrees F (190 degrees C).,2,1.50264828248,1.44987993461
"Line a baking sheet with a silicon mat or parchment paper.
",6,0.389269129545,0.213540244938
"Mash the butter, white sugar, and brown sugar together in a large mixing bowl with a spatula until creamy and smooth, 2 to 3 minutes.",4,-0.613493322744,0.00984662173066
"Add the egg and vanilla; whisk vigorously for 20 to 30 seconds.
",4,0.0237106244725,-0.0507911779562
"Whisk the flour, salt, and baking soda together in a small bowl; dump into the butter mixture and mix until just combined.",5,-0.810692566042,0.157251534141
"Fold the semi-sweet chocolate chips, white chocolate chips, and milk chocolate chips into the mixture.",3,-1.04143039769,0.162395823141
"Arrange onto the prepared baking sheet using a small scoop or large spoon.
",6,0.0648128549678,0.0260404957637
"Bake in the preheated oven until golden brown, about 10 minutes; remove from oven and allow to cool on the sheet for 10 minutes.",1,0.642567639616,0.056625770148
"Transfer to a wire rack to finish cooling completely.
",0,0.809183430612,-0.499895640874
Preheat oven to 375 degrees F (190 degrees C).,2,1.50264828248,1.44987993461
"Measure oats into a blender or food processor, and then blend to a fine powder.",4,-0.479129475134,-0.278009403834
"Set aside.
",0,0.609810114857,-0.610259563771
"In a large bowl, cream together butter and sugars.",5,-0.978815876767,0.0670038175645
"Beat in the eggs one at a time, then stir in the vanilla.",4,-0.288195496891,-0.791093584132
"In a separate bowl, mix together flour, oats, salt, baking powder, and baking soda.",5,-1.09256618632,0.643730624589
Stir dry ingredients into creamed butter and sugar.,5,-1.63026516139,0.824951588555
"Add chocolate chips, grated chocolate, and nuts.
",3,-1.1080756915,0.477642834478
Drop by rounded teaspoons onto ungreased cookie sheets.  ,6,0.281781103902,1.10029037912
"Bake for 6 to 8 minutes in the preheated oven.
",1,0.988664676167,0.579781364014
"Preheat oven to 350 degrees F (175 degrees C).
",2,1.44199879363,1.29716290646
"In medium bowl, combine flour, salt, baking soda, and baking powder.  ",5,-1.06340657647,0.900002626582
"Stir with fork so all ingredients are mixed.
",4,-0.407389653075,-0.284287026794
"In large bowl,  combine sugars, and butter.",5,-0.794104956534,0.157618594094
Mix until smooth.,4,-0.447603207883,-0.352623312629
"Add eggs and vanilla and beat until smooth and fluffy.
",4,-0.69689764733,-0.237897133027
Add 1 cup of dry ingredients at a time to mixture until all is incorporated.,4,-0.137168659354,-0.329471113433
Stir in chocolate chips.,3,-1.26349897931,0.473828374753
"Drop cookies onto ungreased cookie sheet and bake for about 10-15 minutes or until edges are golden brown.
",1,0.457013444342,0.278941896427
"Preheat oven to 350 degrees F (175 degrees C).
",2,1.44199879363,1.29716290646
"Beat butter, white sugar, brown sugar, eggs, and vanilla extract in a bowl with an electric mixer until light and fluffy.
",5,-0.858598753036,0.110861147833
"Mix flour, salt, and baking powder together in a bowl.",5,-1.09020445896,0.544968156002
Stir the flour mixture slowly into the butter mixture until well combined; fold in chocolate chips.,5,-0.947884473489,0.299564090074
"Place spoonfuls of dough onto a nonstick baking sheet about 2 inches apart.
",6,0.314101382156,0.681266385003
"Bake in the preheated oven until tops are golden brown, about 10 minutes.
",1,0.466926810394,0.378404008336
Preheat the oven to 375 degrees F (190 degrees C).,2,1.41206031767,1.20158972469
"Grease cookie sheets.
",6,0.317711555634,0.917458181847
"In a medium bowl, cream together the margarine, white sugar and brown sugar until smooth.",5,-1.01794184771,0.168439556608
"Beat in the eggs one at a time, then stir in the vanilla.",4,-0.288195496891,-0.791093584132
"Sift in the flour, baking soda, salt and cocoa powder; mix well.",5,-1.15476967538,0.604799015252
Stir in the chocolate chips.,3,-0.998748305527,0.0985414996162
"Roll tablespoonfuls of dough into balls and place them one inch apart onto the prepared cookie sheets.
",6,0.238280448004,-0.249042758827
Bake for 8 to 10 minutes in the preheated oven.,1,1.01070663151,0.600248443926
"Allow cookies to cool on baking sheet for 2 minutes before removing to a wire rack to cool completely.
",0,0.604369993075,-0.370263880415
Preheat oven to 375 degrees F (190 degrees C).,2,1.50264828248,1.44987993461
"Grease a cookie sheet.
",6,0.386023444569,0.500794313454
"In a medium bowl, cream together the butter, brown sugar and white sugar until smooth.",5,-1.0409302327,0.106766289337
Beat in the egg and vanilla.,4,-0.834797398522,-0.447474505206
"Sift together the flour, baking soda, baking powder, salt and espresso powder; stir into the creamed mixture.",5,-1.16337909572,0.819541209399
"Finally, stir in the chocolate chips.
",3,-0.565885933758,-0.211432507283
Drop dough by heaping tablespoonfuls onto the prepared baking sheet.,6,0.0854056173543,0.528306396385
Cookies should be 1 1/2 to 2 inches apart.,1,0.589712079928,-0.0582186784028
"You should have 12 to 15 large cookies.
",0,0.69014117386,-0.641498324801
Bake for 8 to 10 minutes in the preheated oven.,1,1.01070663151,0.600248443926
"For crispier cookies, bake 2 minutes longer.",1,0.442099515311,0.385723855103
"Remove from baking sheets to cool on wire racks.
",6,0.625375790099,0.057383177868
Preheat oven to 350 degrees,2,1.61412093747,2.36189796639
"F.
Beat butter and sugar with electric mixer in large bowl until fluffy.",4,-0.552252667122,0.21981607537
"Beat in corn syrup, egg and vanilla.",3,-1.36375010031,0.246813617701
"Gradually beat in flour, baking soda and salt until combined.
",5,-0.852023442861,0.378825170306
"Stir in chocolate chips.
",3,-0.895146388911,0.415202253637
"Drop dough by heaping tablespoonfuls onto lightly greased baking sheets.
",6,0.0490263789376,1.08316888861
Bake for 9 to 11 minutes or until lightly browned.,1,0.625569529447,0.294467550477
"Cool 1 to 2 minutes on pan; remove from pan to wire rack.
",1,0.752709019203,0.0756805217395
"Preheat oven to 350 degrees F (175 degrees C).
",2,1.44199879363,1.29716290646
"In a medium bowl, cream the shortening, white sugar, and brown sugar together with a wooden spoon.",5,-0.835891480624,0.046035437864
"Add eggs and vanilla, mix well.",5,-1.02871417723,-0.0727417887655
"Sift together the flour, baking soda and salt, stir into the creamed mixture.",5,-1.108672757,0.602918712976
"Finally stir in the semi sweet chips and the white chips, if the batter is too stiff, you may need to use your hands.
",0,-0.109060975848,-0.832205078348
Drop cookies by heaping spoonfuls onto unprepared cookie sheets.,6,-0.0746670166128,0.70721232472
Bake for 7 to 10 minutes in the preheated oven.,1,1.01992829845,0.559503636632
I always like to take my cookies out of the oven when they are light brown and not yet set.,0,0.227038561433,-1.0733085008
It creates a softer cookie.,0,-0.0149211882297,-0.570484284912
"Allow cookies to cool for a few minutes on the baking sheet before removing to cool on wire racks.
",0,0.561120734363,-0.481002745428
"Preheat oven to 350 degrees F (175 degrees C).
 ",2,1.44199879363,1.29716290646
"Mix butter, eggs, vanilla and sugars together.  ",5,-1.20385313296,0.408661553097
"Add dry ingredients and blend well, until mixture is whipped.   ",4,-0.681740457596,-0.0805227327391
"Mix in chocolate chips.
",3,-0.84177734275,0.201825321295
"Drop tablespoon sized pieces dough onto a greased cookie sheet; bake for 8-10 minutes, until edges are browned.  ",6,0.330501579031,0.603710782704
"Remove from oven before the center is browned.
",0,0.546148071708,0.0260195395567
Preheat oven to 375 degrees F (190 degrees C).,2,1.50264828248,1.44987993461
"Grease cookie sheets.
",6,0.317711555634,0.917458181847
"In a large bowl, cream together the shortening, butter, brown sugar, and white sugar until smooth.",5,-0.963812170731,0.0583274378519
"Beat in the eggs one at a time, then stir in the vanilla and coffee liqueur.",4,-0.529355537754,-0.588295433574
"Combine the flour, baking soda, and salt; stir into the sugar mixture.",5,-1.19055258032,0.630344618117
"Mix in the oats, chocolate chips, and walnuts.",3,-1.16634605302,0.219561604484
"Roll tablespoonfuls of dough into balls, and place them 2 inches apart onto the prepared cookie sheets.
",6,0.264933197841,-0.164955089764
"Bake for 10 to 12 minutes in the preheated oven, or until golden.",1,0.717359760285,0.283709040036
"Cool on a wire rack for a few minutes before eating!
",0,0.604902747051,-0.803042968601
"Preheat oven to 350 degrees F (175 degrees C).
",2,1.44199879363,1.29716290646
"In a large bowl, cream together the butter, white sugar and brown sugar.",5,-1.1252096473,0.103009788305
Beat in the eggs one at a time then stir in the vanilla.,4,-0.288124076618,-0.802003860706
"Combine the flour, baking powder, baking soda and salt; stir into the creamed mixture until just blended.",5,-1.11109608347,0.631727553031
